,Grad,Lon,Lat,TempSur,TempSur_celsius,TempSur_c,temp_at_f,pressure,CO2_dense,CO2_phase,geometry,index_right,level_0,level_1
4813,20.0,-99.8,32.9,286.4,13.0,13.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-99.8 32.9),258.0,44.0,258.0
4814,24.0,-99.9,32.9,286.3,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.90000000000001 32.9),258.0,44.0,258.0
4815,23.0,-100.0,32.9,286.1,13.0,13.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-100 32.9),258.0,44.0,258.0
4816,25.0,-100.1,32.9,286.2,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100.1 32.9),258.0,44.0,258.0
4817,25.0,-100.2,32.9,286.2,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100.2 32.9),258.0,44.0,258.0
4818,24.0,-100.3,32.9,286.7,14.0,14.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-100.3 32.9),258.0,44.0,258.0
4819,25.0,-100.4,32.9,286.1,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100.4 32.9),258.0,44.0,258.0
4820,25.0,-100.5,32.9,286.3,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100.5 32.9),258.0,44.0,258.0
4821,23.0,-100.6,32.9,286.7,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-100.6 32.9),258.0,44.0,258.0
4822,24.0,-100.7,32.9,286.3,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.7 32.9),258.0,44.0,258.0
4823,19.0,-100.8,32.9,286.1,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-100.8 32.9),258.0,44.0,258.0
4824,18.0,-100.9,32.9,285.8,13.0,13.0,290.65,2525358.3181875004,54.330427337714674,5.0,POINT (-100.9 32.9),258.0,44.0,258.0
4825,17.0,-101.0,32.9,285.5,12.0,12.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-101 32.9),258.0,44.0,258.0
4826,18.0,-101.1,32.9,285.2,12.0,12.0,289.65,2525358.3181875004,54.655444725166035,5.0,POINT (-101.1 32.9),258.0,44.0,258.0
4827,21.0,-101.2,32.9,285.8,13.0,13.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-101.2 32.9),258.0,44.0,258.0
4828,19.0,-101.3,32.9,286.1,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-101.3 32.9),258.0,44.0,258.0
4829,19.0,-101.4,32.9,285.7,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-101.4 32.9),258.0,44.0,258.0
4830,18.0,-101.5,32.9,285.0,12.0,12.0,289.65,2525358.3181875004,54.655444725166035,5.0,POINT (-101.5 32.9),258.0,44.0,258.0
4831,18.0,-101.6,32.9,284.2,11.0,11.0,288.65,2525358.3181875004,54.986343294002964,5.0,POINT (-101.6 32.9),258.0,44.0,258.0
4832,16.0,-101.7,32.9,284.6,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-101.7 32.9),258.0,44.0,258.0
4833,17.0,-101.8,32.9,284.4,11.0,11.0,288.4,2525358.3181875004,55.070011579551945,5.0,POINT (-101.8 32.9),258.0,44.0,258.0
4834,18.5,-101.9,32.9,284.0,11.0,11.0,288.775,2525358.3181875004,54.94465217677479,5.0,POINT (-101.9 32.9),258.0,44.0,258.0
4835,20.0,-102.0,32.9,283.9,11.0,11.0,289.15,2525358.3181875004,54.82014582100409,5.0,POINT (-102 32.9),258.0,44.0,258.0
4836,18.0,-102.1,32.9,283.9,11.0,11.0,288.65,2525358.3181875004,54.986343294002964,5.0,POINT (-102.1 32.9),258.0,44.0,258.0
4837,18.0,-102.2,32.9,283.9,11.0,11.0,288.65,2525358.3181875004,54.986343294002964,5.0,POINT (-102.2 32.9),258.0,44.0,258.0
4838,17.0,-102.3,32.9,283.8,11.0,11.0,288.4,2525358.3181875004,55.070011579551945,5.0,POINT (-102.3 32.9),258.0,44.0,258.0
4839,17.0,-102.4,32.9,283.5,10.0,10.0,287.4,2525358.3181875004,55.40856270792361,5.0,POINT (-102.4 32.9),258.0,44.0,258.0
4840,17.0,-102.5,32.9,283.5,10.0,10.0,287.4,2525358.3181875004,55.40856270792361,5.0,POINT (-102.5 32.9),258.0,44.0,258.0
4841,20.0,-102.6,32.9,283.5,10.0,10.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-102.6 32.9),258.0,44.0,258.0
4842,19.0,-102.7,32.9,283.4,10.0,10.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-102.7 32.9),258.0,44.0,258.0
4843,23.0,-102.8,32.9,283.4,10.0,10.0,288.9,2525358.3181875004,54.90305584056598,5.0,POINT (-102.8 32.9),258.0,44.0,258.0
4844,20.0,-102.9,32.9,283.5,10.0,10.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-102.9 32.9),258.0,44.0,258.0
4845,12.0,-103.0,32.9,283.1,10.0,10.0,286.15,2525358.3181875004,55.8407488343873,5.0,POINT (-103 32.9),258.0,44.0,258.0
4846,31.0,-94.1,33.0,286.3,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-94.09999999999999 33),258.0,44.0,258.0
4847,33.0,-94.2,33.0,286.2,13.0,13.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-94.2 33),258.0,44.0,258.0
4848,31.0,-94.3,33.0,286.2,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-94.3 33),258.0,44.0,258.0
4849,31.0,-94.4,33.0,286.3,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-94.40000000000001 33),258.0,44.0,258.0
4850,31.0,-94.5,33.0,286.3,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-94.5 33),258.0,44.0,258.0
4851,32.5,-94.6,33.0,286.3,13.0,13.0,294.275,2525358.3181875004,53.198476655546386,5.0,POINT (-94.59999999999999 33),258.0,44.0,258.0
4852,34.0,-94.7,33.0,287.0,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-94.7 33),258.0,44.0,258.0
4853,31.0,-94.8,33.0,286.6,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-94.8 33),258.0,44.0,258.0
4854,28.0,-94.9,33.0,286.1,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-94.90000000000001 33),258.0,44.0,258.0
4855,29.0,-95.0,33.0,286.3,13.0,13.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-95 33),258.0,44.0,258.0
4856,30.0,-95.1,33.0,286.9,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-95.09999999999999 33),258.0,44.0,258.0
4857,37.0,-95.2,33.0,286.3,13.0,13.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-95.2 33),258.0,44.0,258.0
4858,31.0,-95.3,33.0,285.8,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-95.3 33),258.0,44.0,258.0
4859,36.0,-95.4,33.0,286.1,13.0,13.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-95.40000000000001 33),258.0,44.0,258.0
4860,31.0,-95.5,33.0,286.1,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-95.5 33),258.0,44.0,258.0
4861,30.0,-95.6,33.0,286.3,13.0,13.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-95.59999999999999 33),258.0,44.0,258.0
4862,31.0,-95.7,33.0,286.2,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-95.7 33),258.0,44.0,258.0
4863,33.0,-95.8,33.0,286.2,13.0,13.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-95.8 33),258.0,44.0,258.0
4864,34.0,-95.9,33.0,286.4,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-95.90000000000001 33),258.0,44.0,258.0
4865,35.0,-96.0,33.0,287.0,14.0,14.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-96 33),258.0,44.0,258.0
4866,38.0,-96.1,33.0,286.5,13.0,13.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-96.09999999999999 33),258.0,44.0,258.0
4867,28.0,-96.2,33.0,286.6,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-96.2 33),258.0,44.0,258.0
4868,28.0,-96.3,33.0,286.4,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-96.3 33),258.0,44.0,258.0
4869,28.0,-96.4,33.0,286.7,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-96.40000000000001 33),258.0,44.0,258.0
4870,28.2,-96.5,33.0,287.8,15.0,15.0,295.2,2525358.3181875004,52.92054512694187,5.0,POINT (-96.5 33),258.0,44.0,258.0
4871,28.4,-96.6,33.0,287.6,14.0,14.0,294.25,2525358.3181875004,53.20604749018672,5.0,POINT (-96.59999999999999 33),258.0,44.0,258.0
4872,30.4,-96.7,33.0,288.9,16.0,16.0,296.75,2525358.3181875004,52.46413065128022,5.0,POINT (-96.7 33),258.0,44.0,258.0
4873,32.7,-96.8,33.0,289.3,16.0,16.0,297.325,2525358.3181875004,52.29768722344727,5.0,POINT (-96.8 33),258.0,44.0,258.0
4874,28.0,-96.9,33.0,289.1,16.0,16.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-96.90000000000001 33),258.0,44.0,258.0
4875,26.0,-97.0,33.0,288.9,16.0,16.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-97 33),258.0,44.0,258.0
4876,36.0,-97.1,33.0,288.8,16.0,16.0,298.15,2525358.3181875004,52.061510188118795,5.0,POINT (-97.09999999999999 33),258.0,44.0,258.0
4877,34.0,-97.2,33.0,287.7,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-97.2 33),258.0,44.0,258.0
4878,31.0,-97.3,33.0,287.2,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-97.3 33),258.0,44.0,258.0
4879,34.0,-97.4,33.0,286.6,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-97.40000000000001 33),258.0,44.0,258.0
4880,31.0,-97.5,33.0,287.1,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-97.5 33),258.0,44.0,258.0
4881,28.0,-97.6,33.0,286.6,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-97.59999999999999 33),258.0,44.0,258.0
4882,25.0,-97.7,33.0,286.7,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-97.7 33),258.0,44.0,258.0
4883,25.0,-97.8,33.0,286.9,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-97.8 33),258.0,44.0,258.0
4884,23.0,-97.9,33.0,286.8,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-97.90000000000001 33),258.0,44.0,258.0
4885,25.0,-98.0,33.0,286.9,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-98 33),258.0,44.0,258.0
4886,24.0,-98.1,33.0,286.4,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-98.09999999999999 33),258.0,44.0,258.0
4887,24.0,-98.2,33.0,286.1,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-98.2 33),258.0,44.0,258.0
4888,27.0,-98.3,33.0,286.3,13.0,13.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.3 33),258.0,44.0,258.0
4889,23.0,-98.4,33.0,287.2,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.40000000000001 33),258.0,44.0,258.0
4890,23.0,-98.5,33.0,287.5,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-98.5 33),258.0,44.0,258.0
4891,25.0,-98.6,33.0,287.1,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-98.59999999999999 33),258.0,44.0,258.0
4892,26.0,-98.7,33.0,286.7,14.0,14.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-98.7 33),258.0,44.0,258.0
4893,25.0,-98.8,33.0,286.9,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-98.8 33),258.0,44.0,258.0
4894,25.0,-98.9,33.0,286.6,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-98.90000000000001 33),258.0,44.0,258.0
4895,23.5,-99.0,33.0,286.2,13.0,13.0,292.025,2525358.3181875004,53.89276264542369,5.0,POINT (-99 33),258.0,44.0,258.0
4896,22.0,-99.1,33.0,286.1,13.0,13.0,291.65,2525358.3181875004,54.01108944039993,5.0,POINT (-99.09999999999999 33),258.0,44.0,258.0
4897,23.0,-99.2,33.0,286.3,13.0,13.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-99.2 33),258.0,44.0,258.0
4898,24.0,-99.3,33.0,286.3,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.3 33),258.0,44.0,258.0
4899,24.0,-99.4,33.0,286.9,14.0,14.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-99.40000000000001 33),258.0,44.0,258.0
4900,24.0,-99.5,33.0,286.8,14.0,14.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-99.5 33),258.0,44.0,258.0
4901,27.0,-99.6,33.0,286.8,14.0,14.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-99.59999999999999 33),258.0,44.0,258.0
4902,24.0,-99.7,33.0,286.3,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.7 33),258.0,44.0,258.0
4903,26.0,-99.8,33.0,286.5,13.0,13.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-99.8 33),258.0,44.0,258.0
4904,25.0,-99.9,33.0,286.0,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-99.90000000000001 33),258.0,44.0,258.0
4905,24.0,-100.0,33.0,286.2,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100 33),258.0,44.0,258.0
4906,24.0,-100.1,33.0,286.4,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.1 33),258.0,44.0,258.0
4907,27.0,-100.2,33.0,286.6,13.0,13.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-100.2 33),258.0,44.0,258.0
4908,24.0,-100.3,33.0,286.4,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.3 33),258.0,44.0,258.0
4909,24.0,-100.4,33.0,285.9,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-100.4 33),258.0,44.0,258.0
4910,25.0,-100.5,33.0,286.4,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-100.5 33),258.0,44.0,258.0
4911,19.5,-100.6,33.0,286.0,13.0,13.0,291.025,2525358.3181875004,54.21002054852735,5.0,POINT (-100.6 33),258.0,44.0,258.0
4912,19.0,-100.7,33.0,286.0,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-100.7 33),258.0,44.0,258.0
4913,16.0,-100.8,33.0,286.3,13.0,13.0,290.15,2525358.3181875004,54.492213746685124,5.0,POINT (-100.8 33),258.0,44.0,258.0
4914,18.5,-100.9,33.0,286.5,13.0,13.0,290.775,2525358.3181875004,54.29020352122148,5.0,POINT (-100.9 33),258.0,44.0,258.0
4915,21.0,-101.0,33.0,286.0,13.0,13.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-101 33),258.0,44.0,258.0
4916,22.0,-101.1,33.0,287.0,14.0,14.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-101.1 33),258.0,44.0,258.0
4917,17.0,-101.2,33.0,287.0,14.0,14.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-101.2 33),258.0,44.0,258.0
4918,21.0,-101.3,33.0,286.6,13.0,13.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-101.3 33),258.0,44.0,258.0
4919,19.0,-101.4,33.0,285.7,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-101.4 33),258.0,44.0,258.0
4920,19.0,-101.5,33.0,286.0,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-101.5 33),258.0,44.0,258.0
4921,16.0,-101.6,33.0,284.1,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-101.6 33),258.0,44.0,258.0
4922,16.0,-101.7,33.0,284.0,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-101.7 33),258.0,44.0,258.0
4923,16.0,-101.8,33.0,284.1,11.0,11.0,288.15,2525358.3181875004,55.154064143463664,5.0,POINT (-101.8 33),258.0,44.0,258.0
4924,17.4,-101.9,33.0,284.1,11.0,11.0,288.5,2525358.3181875004,55.03649834600517,5.0,POINT (-101.9 33),258.0,44.0,258.0
4925,18.8,-102.0,33.0,283.8,11.0,11.0,288.84999999999997,2525358.3181875004,54.919683028483746,5.0,POINT (-102 33),258.0,44.0,258.0
4926,18.0,-102.1,33.0,283.6,10.0,10.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-102.1 33),258.0,44.0,258.0
4927,19.0,-102.2,33.0,283.5,10.0,10.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-102.2 33),258.0,44.0,258.0
4928,17.0,-102.3,33.0,283.5,10.0,10.0,287.4,2525358.3181875004,55.40856270792361,5.0,POINT (-102.3 33),258.0,44.0,258.0
4929,19.0,-102.4,33.0,283.5,10.0,10.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-102.4 33),258.0,44.0,258.0
4930,18.0,-102.5,33.0,283.4,10.0,10.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-102.5 33),258.0,44.0,258.0
4931,18.0,-102.6,33.0,283.4,10.0,10.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-102.6 33),258.0,44.0,258.0
4932,18.0,-102.7,33.0,283.3,10.0,10.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-102.7 33),258.0,44.0,258.0
4933,21.0,-102.8,33.0,283.9,11.0,11.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-102.8 33),258.0,44.0,258.0
4934,18.0,-102.9,33.0,283.4,10.0,10.0,287.65,2525358.3181875004,55.32333613709073,5.0,POINT (-102.9 33),258.0,44.0,258.0
4935,21.0,-103.0,33.0,282.8,10.0,10.0,288.4,2525358.3181875004,55.070011579551945,5.0,POINT (-103 33),258.0,44.0,258.0
4936,29.0,-94.1,33.1,286.1,13.0,13.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-94.09999999999999 33.1),258.0,44.0,258.0
4937,30.0,-94.2,33.1,286.4,13.0,13.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-94.2 33.1),258.0,44.0,258.0
4938,31.0,-94.3,33.1,286.1,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-94.3 33.1),258.0,44.0,258.0
4939,32.0,-94.4,33.1,286.4,13.0,13.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-94.40000000000001 33.1),258.0,44.0,258.0
4940,34.0,-94.5,33.1,286.1,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-94.5 33.1),258.0,44.0,258.0
4941,35.5,-94.6,33.1,285.8,13.0,13.0,295.025,2525358.3181875004,52.97280246494648,5.0,POINT (-94.59999999999999 33.1),258.0,44.0,258.0
4942,34.0,-94.7,33.1,286.1,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-94.7 33.1),258.0,44.0,258.0
4943,13.0,-94.8,33.1,286.7,14.0,14.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-94.8 33.1),258.0,44.0,258.0
4944,21.5,-94.9,33.1,286.3,13.0,13.0,291.525,2525358.3181875004,54.05070271000963,5.0,POINT (-94.90000000000001 33.1),258.0,44.0,258.0
4945,30.0,-95.0,33.1,287.3,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-95 33.1),258.0,44.0,258.0
4946,30.5,-95.1,33.1,287.8,15.0,15.0,295.775,2525358.3181875004,52.749891167430995,5.0,POINT (-95.09999999999999 33.1),258.0,44.0,258.0
4947,31.0,-95.2,33.1,287.0,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-95.2 33.1),258.0,44.0,258.0
4948,29.7,-95.3,33.1,286.1,13.0,13.0,293.575,2525358.3181875004,53.41165797741786,5.0,POINT (-95.3 33.1),258.0,44.0,258.0
4949,31.5,-95.4,33.1,286.0,13.0,13.0,294.025,2525358.3181875004,53.27432692121298,5.0,POINT (-95.40000000000001 33.1),258.0,44.0,258.0
4950,28.7,-95.5,33.1,286.0,13.0,13.0,293.325,2525358.3181875004,53.488402386412616,5.0,POINT (-95.5 33.1),258.0,44.0,258.0
4951,28.0,-95.6,33.1,286.3,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-95.59999999999999 33.1),258.0,44.0,258.0
4952,30.7,-95.7,33.1,286.2,13.0,13.0,293.825,2525358.3181875004,53.33523525005968,5.0,POINT (-95.7 33.1),258.0,44.0,258.0
4953,33.0,-95.8,33.1,286.2,13.0,13.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-95.8 33.1),258.0,44.0,258.0
4954,34.0,-95.9,33.1,286.4,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-95.90000000000001 33.1),258.0,44.0,258.0
4955,32.5,-96.0,33.1,286.4,13.0,13.0,294.275,2525358.3181875004,53.198476655546386,5.0,POINT (-96 33.1),258.0,44.0,258.0
4956,34.6,-96.1,33.1,286.8,14.0,14.0,295.79999999999995,2525358.3181875004,52.74250761032913,5.0,POINT (-96.09999999999999 33.1),258.0,44.0,258.0
4957,28.3,-96.2,33.1,286.3,13.0,13.0,293.22499999999997,2525358.3181875004,53.519190812766794,5.0,POINT (-96.2 33.1),258.0,44.0,258.0
4958,28.3,-96.3,33.1,286.2,13.0,13.0,293.22499999999997,2525358.3181875004,53.519190812766794,5.0,POINT (-96.3 33.1),258.0,44.0,258.0
4959,25.0,-96.4,33.1,287.1,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-96.40000000000001 33.1),258.0,44.0,258.0
4960,20.0,-96.5,33.1,288.2,15.0,15.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-96.5 33.1),258.0,44.0,258.0
4961,23.9,-96.6,33.1,287.1,14.0,14.0,293.125,2525358.3181875004,53.55003130235378,5.0,POINT (-96.59999999999999 33.1),258.0,44.0,258.0
4962,27.7,-96.7,33.1,288.0,15.0,15.0,295.075,2525358.3181875004,52.95785648528067,5.0,POINT (-96.7 33.1),258.0,44.0,258.0
4963,28.3,-96.8,33.1,288.4,15.0,15.0,295.22499999999997,2525358.3181875004,52.91309202280679,5.0,POINT (-96.8 33.1),258.0,44.0,258.0
4964,25.0,-96.9,33.1,288.4,15.0,15.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-96.90000000000001 33.1),258.0,44.0,258.0
4965,27.0,-97.0,33.1,289.2,16.0,16.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-97 33.1),258.0,44.0,258.0
4966,41.0,-97.1,33.1,287.8,15.0,15.0,298.4,2525358.3181875004,51.99054387950113,5.0,POINT (-97.09999999999999 33.1),258.0,44.0,258.0
4967,35.0,-97.2,33.1,287.0,14.0,14.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-97.2 33.1),258.0,44.0,258.0
4968,37.0,-97.3,33.1,286.5,13.0,13.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-97.3 33.1),258.0,44.0,258.0
4969,34.0,-97.4,33.1,286.3,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-97.40000000000001 33.1),258.0,44.0,258.0
4970,34.0,-97.5,33.1,286.6,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-97.5 33.1),258.0,44.0,258.0
4971,28.0,-97.6,33.1,286.5,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-97.59999999999999 33.1),258.0,44.0,258.0
4972,28.0,-97.7,33.1,286.5,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-97.7 33.1),258.0,44.0,258.0
4973,28.0,-97.8,33.1,286.8,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-97.8 33.1),258.0,44.0,258.0
4974,29.0,-97.9,33.1,286.8,14.0,14.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-97.90000000000001 33.1),258.0,44.0,258.0
4975,30.0,-98.0,33.1,287.1,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-98 33.1),258.0,44.0,258.0
4976,31.0,-98.1,33.1,286.3,13.0,13.0,293.9,2525358.3181875004,53.31237076810858,5.0,POINT (-98.09999999999999 33.1),258.0,44.0,258.0
4977,28.5,-98.2,33.1,286.1,13.0,13.0,293.275,2525358.3181875004,53.50379010239083,5.0,POINT (-98.2 33.1),258.0,44.0,258.0
4978,26.0,-98.3,33.1,286.8,14.0,14.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-98.3 33.1),258.0,44.0,258.0
4979,26.0,-98.4,33.1,286.9,14.0,14.0,293.65,2525358.3181875004,53.38869750221861,5.0,POINT (-98.40000000000001 33.1),258.0,44.0,258.0
4980,24.0,-98.5,33.1,287.2,14.0,14.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-98.5 33.1),258.0,44.0,258.0
4981,28.0,-98.6,33.1,286.9,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-98.59999999999999 33.1),258.0,44.0,258.0
4982,25.0,-98.7,33.1,286.8,14.0,14.0,293.4,2525358.3181875004,53.46534513027027,5.0,POINT (-98.7 33.1),258.0,44.0,258.0
4983,28.0,-98.8,33.1,286.5,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-98.8 33.1),258.0,44.0,258.0
4984,24.0,-98.9,33.1,286.4,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-98.90000000000001 33.1),258.0,44.0,258.0
4985,23.5,-99.0,33.1,286.4,13.0,13.0,292.025,2525358.3181875004,53.89276264542369,5.0,POINT (-99 33.1),258.0,44.0,258.0
4986,23.0,-99.1,33.1,286.1,13.0,13.0,291.9,2525358.3181875004,53.932119769040355,5.0,POINT (-99.09999999999999 33.1),258.0,44.0,258.0
4987,23.5,-99.2,33.1,286.3,13.0,13.0,292.025,2525358.3181875004,53.89276264542369,5.0,POINT (-99.2 33.1),258.0,44.0,258.0
4988,28.0,-99.3,33.1,285.9,13.0,13.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-99.3 33.1),258.0,44.0,258.0
4989,24.0,-99.4,33.1,286.4,13.0,13.0,292.15,2525358.3181875004,53.853490185876666,5.0,POINT (-99.40000000000001 33.1),258.0,44.0,258.0
4990,24.0,-99.5,33.1,286.8,14.0,14.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-99.5 33.1),258.0,44.0,258.0
